,Species - Latin Name,Common Name,Address,Comments,Planting Season,Planting Year,Tree Care-taker,Nursery,Replacement tree,City,,,
2424,prunus akebono,cherry,"Stillman School, Plainfield",W 5th St,Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2425,prunus akebono,cherry,"Stillman School, Plainfield",W 5th St,Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2426,prunus akebono,cherry,"Stillman School, Plainfield",W 5th St : Across from 211 W 5th,Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2427,prunus akebono,cherry,"Stillman School, Plainfield",W 5th St,Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2428,amalanchier,serviceberry,"Stillman School, Plainfield",W 5th St,Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2429,amalanchier,serviceberry,"Stillman School, Plainfield",W 5th St,Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2430,amalanchier,serviceberry,"Stillman School, Plainfield","W 5th St side, next jungle gym",Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2431,oxydendrum,Sourwood,"Stillman School, Plainfield","W 4th St, by sign",Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2432,oxydendrum,Sourwood,"Stillman School, Plainfield","W 4th St, by sign",Fall,2016,Stillman School,Plant Detectives,,Plainfield,,,
2433,prunus akebono,akebono cherry,10 Ann St,Ann St School,Fall,2016,Ann St School,Plant Detectives,,Newark,,,
2434,prunus akebono,akebono cherry,10 Ann St,Ann St School,Fall,2016,Ann St School,Plant Detectives,,Newark,,,
2435,prunus akebono,akebono cherry,10 Ann St,Ann St School,Fall,2016,Ann St School,Plant Detectives,,Newark,,,
2436,prunus akebono,akebono cherry,10 Ann St,Ann St School,Fall,2016,Ann St School,Plant Detectives,,Newark,,,
2437,prunus akebono,akebono cherry,10 Ann St,Ann St School,Fall,2016,Ann St School,Plant Detectives,,Newark,,,
2438,prunus akebono,akebono cherry,10 Ann St,Ann St School,Fall,2016,Ann St School,Plant Detectives,,Newark,,,
2439,prunus akebono,akebono cherry,76 Pulaski St,Elm Rd,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2440,zelkova,zelkova,Across from 76 Pulaski: parking lot,Elm Rd,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2441,zelkova,zelkova,Across from 76 Pulaski: parking lot,Elm Rd,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2442,zelkova,zelkova,Across from 76 Pulaski: parking lot,Elm Rd,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2443,prunus akebono,akebono cherry,14 Elm Rd,,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2444,prunus akebono,akebono cherry,14 Elm Rd,,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2445,Zelkova,Zelkova,12 Elm Rd,,Fall,2016,Dina Padina,Plant Detectives,,Newark,,,
2446,carpinus,American Hornbeam,"Barlow School, Plainfield",Farragut Rd,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2447,carpinus,American Hornbeam,"Barlow School, Plainfield",Farragut Rd,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2448,carpinus,American Hornbeam,"Barlow School, Plainfield",Farragut Rd,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2449,carpinus,American Hornbeam,"Barlow School, Plainfield",Farragut Rd,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2450,carpinus,American Hornbeam,"Barlow School, Plainfield",Farragut Rd,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2451,nyssa sylvatica,Black gum,"Barlow School, Plainfield",E. Front Street Side,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2452,nyssa sylvatica,Black gum,"Barlow School, Plainfield",E. Front Street Side,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2453,nyssa sylvatica,Black gum,"Barlow School, Plainfield",E. Front Street Side,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2454,prunus,cherry,"Barlow School, Plainfield",E. Front Street Side,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2455,prunus,cherry,"Barlow School, Plainfield",E. Front Street Side,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2456,prunus,cherry,"Barlow School, Plainfield",E. Front Street Side,Fall,2016,Barlow School Student Council,Plant Detectives,,Plainfield,,,
2457,cornus,dogwood,"Evergreen School, Plainfield",along Prospect Ave Parking lot,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2458,cornus,dogwood,"Evergreen School, Plainfield",along Prospect Ave Parking lot,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2459,cornus,dogwood,"Evergreen School, Plainfield",along Prospect Ave Parking lot,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2460,cornus,dogwood,"Evergreen School, Plainfield",along Prospect Ave Parking lot,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2461,Quercus phellos,willow oak,"Evergreen School, Plainfield",Evergreen Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2462,Quercus phellos,willow oak,"Evergreen School, Plainfield",Evergreen Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2463,Quercus phellos,willow oak,"Evergreen School, Plainfield",Evergreen Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2464,Quercus phellos,willow oak,"Evergreen School, Plainfield",Evergreen Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2465,Quercus phellos,willow oak,"Evergreen School, Plainfield",Evergreen Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2466,prunus yoshino,yoshino cherry,"Evergreen School, Plainfield",Edgewood Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2467,prunus yoshino,yoshino cherry,"Evergreen School, Plainfield",Edgewood Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2468,prunus yoshino,yoshino cherry,"Evergreen School, Plainfield",Edgewood Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2469,prunus yoshino,yoshino cherry,"Evergreen School, Plainfield",Edgewood Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2470,prunus yoshino,yoshino cherry,"Evergreen School, Plainfield",Edgewood Ave,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2471,Metasequoia glyptostroboides,dawn redwood,"Evergreen School, Plainfield",Prospect Ave side,Fall,2016,Evergreen School,Plant Detectives,,Plainfield,,,
2472,acer truncatum Shantung,shantung maple,94 Montrose,,Fall,2016,Donna Lendor,Plant Detectives,,Newark,,,
2473,acer truncatum Shantung,shantung maple,98 Montrose,,Fall,2016,Timothy Adams,Plant Detectives,,Newark,,,
2474,acer truncatum Shantung,shantung maple,102 Montrose,,Fall,2016,Cheryl Holmes,Plant Detectives,,Newark,,,
2475,acer truncatum Shantung,shantung maple,105 Montrose,,Fall,2016,Yvonne Lambert,Plant Detectives,,Newark,,,
2476,acer truncatum Shantung,shantung maple,105 Montrose,,Fall,2016,Yvonne Lambert,Plant Detectives,,Newark,,,
2477,acer truncatum Shantung,shantung maple,110 Montrose,,Fall,2016,Vibert Gale,Plant Detectives,,Newark,,,
2478,acer truncatum Shantung,shantung maple,110 Montrose,,Fall,2016,Vibert Gale,Plant Detectives,,Newark,,,
2479,acer truncatum Shantung,shantung maple,111 Montrose,,Fall,2016,Alfonso & Tracey Braswell,Plant Detectives,,Newark,,,
2480,acer truncatum Shantung,shantung maple,112 Montrose,,Fall,2016,Tracey Evans,Plant Detectives,,Newark,,,
2481,acer truncatum Shantung,shantung maple,116 Motrose,,Fall,2016,Christine and George Lane,Plant Detectives,,Newark,,,
2482,acer truncatum Shantung,shantung maple,117 Montrose,,Fall,2016,Billie Broughton,Plant Detectives,,Newark,,,
2483,acer truncatum Shantung,shantung maple,120 Montrose,,Fall,2016,Chanel Furlow,Plant Detectives,,Newark,,,
2484,prunus kwanzan,kwanzan cherry,120 Montrose,,Fall,2016,Chanel Furlow,Plant Detectives,,Newark,,,
2485,prunus kwanzan,kwanzan cherry,121 Montrose,,Fall,2016,Erin Isaacs,Plant Detectives,,Newark,,,
2486,prunus kwanzan,kwanzan cherry,124 Montrose,,Fall,2016,Martha Jones,Plant Detectives,,Newark,,,
2487,prunus kwanzan,kwanzan cherry,125 Montrose,,Fall,2016,Rufus Johnson,Plant Detectives,,Newark,,,
2488,prunus kwanzan,kwanzan cherry,128 Montrose,,Fall,2016,Rosa Higgins,Plant Detectives,,Newark,,,
2489,prunus kwanzan,kwanzan cherry,128 Montrose,,Fall,2016,Rosa Higgins,Plant Detectives,,Newark,,,
2490,prunus kwanzan,kwanzan cherry,129 Montrose,,Fall,2016,Oliver Greene,Plant Detectives,,Newark,,,
2491,prunus kwanzan,kwanzan cherry,132 Montrose,,Fall,2016,Gerri,Plant Detectives,,Newark,,,
2492,prunus kwanzan,kwanzan cherry,135 Montrose,,Fall,2016,Lular Ann Jones,Plant Detectives,,Newark,,,
2493,prunus kwanzan,kwanzan cherry,136 Montrose,,Fall,2016,Gloria and Andre,Plant Detectives,,Newark,,,
2494,prunus akebono,akebono cherry,136 Montrose,,Fall,2016,Gloria and Andre,Plant Detectives,,Newark,,,
2495,prunus akebono,akebono cherry,137 Montrose,,Fall,2016,Troy Hill,Plant Detectives,,Newark,,,
2496,prunus akebono,akebono cherry,137 Montrose,,Fall,2016,Troy Hill,Plant Detectives,,Newark,,,
2497,prunus akebono,akebono cherry,140 Montrose,,Fall,2016,Jesus Vega,Plant Detectives,,Newark,,,
2498,prunus akebono,akebono cherry,140 Montrose,Varsity Rd,Fall,2016,Jesus Vega,Plant Detectives,,Newark,,,
2499,prunus akebono,akebono cherry,141 Montrose,Varsity Rd,Fall,2016,Carolyn Dawson,Plant Detectives,,Newark,,,
2500,prunus akebono,akebono cherry,141 Montrose,Varsity Rd,Fall,2016,Carolyn Dawson,Plant Detectives,,Newark,,,
2501,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2502,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2503,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2504,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2505,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2506,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2507,,dogwood,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2508,,spruce,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2509,,spruce,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2510,,spruce,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2511,,spruce,298 Broadway,Broadway House Garden,Fall,2016,,Plant Detectives,,Newark,,,
2512,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2513,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2514,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2515,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2516,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2517,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2518,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2519,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2520,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2521,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2522,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2523,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2524,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2525,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2526,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2527,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2528,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2529,Liquidambar styraciflua 'Rotundiloba',seedless sweetgum,86 Oliver St,Oliver street side,Spring,2017,Oliver Street School,,,Newark,,,
2530,acer ginnala,Amur maple,86 Oliver St,NJ Rail Road side,Spring,2017,Oliver Street School,,,Newark,,,
2531,acer ginnala,Amur maple,86 Oliver St,NJ Rail Road side,Spring,2017,Oliver Street School,,,Newark,,,
2532,acer ginnala,Amur maple,86 Oliver St,NJ Rail Road side,Spring,2017,Oliver Street School,,,Newark,,,
2533,acer ginnala,Amur maple,86 Oliver St,NJ Rail Road side,Spring,2017,Oliver Street School,,,Newark,,,
2534,acer ginnala,Amur maple,86 Oliver St,NJ Rail Road side,Spring,2017,Oliver Street School,,,Newark,,,
2535,acer ginnala,Amur maple,86 Oliver St,NJ Rail Road side,Spring,2017,Oliver Street School,,,Newark,,,
2536,acer ginnala,Amur maple,86 Oliver St,McWhorter side,Spring,2017,Oliver Street School,,,Newark,,,
2537,acer ginnala,Amur maple,86 Oliver St,McWhorter side,Spring,2017,Oliver Street School,,,Newark,,,
2538,acer ginnala,Amur maple,86 Oliver St,McWhorter side,Spring,2017,Oliver Street School,,,Newark,,,
2539,acer ginnala,Amur maple,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2540,acer ginnala,Amur maple,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2541,acer ginnala,Amur maple,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2542,acer ginnala,Amur maple,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2543,acer ginnala,Amur maple,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2544,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2545,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2546,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2547,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,W. Kinney side,Spring,2017,Oliver Street School,,,Newark,,,
2548,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,McWhorter side,Spring,2017,Oliver Street School,,,Newark,,,
2549,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,McWhorter side,Spring,2017,Oliver Street School,,,Newark,,,
2550,Syringa reticulata 'Ivory Silk',tree lilac,86 Oliver St,McWhorter side,Spring,2017,Oliver Street School,,,Newark,,,
2551,cercis canadensis,redbud,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2552,cercis canadensis,redbud,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2553,cercis canadensis,redbud,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2554,cercis canadensis,redbud,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2555,Quercus Rubra,red oak,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2556,Quercus Rubra,red oak,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2557,Quercus Rubra,red oak,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2558,Quercus Rubra,red oak,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2559,Pinus strobus,white pine,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2560,Pinus strobus,white pine,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2561,Pinus strobus,white pine,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2562,acer rubum,red maple,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2563,acer rubum,red maple,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2564,acer rubum,red maple,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2565,acer rubum,red maple,61-127 Preakness Ave,"Along ""JFK Spirit Garden Lane"" adjacent to Westside Park",Spring,2017,JFK Green Team/Paterson DPW,,,Paterson,,,
2566,tilia cordata,little leaf linden,106 Warren St,,Spring,2017,Rutgers Newark,,,Newark,,,
2567,tilia cordata,little leaf linden,106 Warren St,,Spring,2017,Rutgers Newark,,,Newark,,,
2568,tilia cordata,little leaf linden,106 Warren St,,Spring,2017,Rutgers Newark,,,Newark,,,
2569,tilia cordata,little leaf linden,106 Warren St,,Spring,2017,Rutgers Newark,,,Newark,,,
2570,tilia cordata,little leaf linden,106 Warren St,,Spring,2017,Rutgers Newark,,,Newark,,,
2571,tilia cordata,little leaf linden,155 University,,Spring,2017,Rutgers Newark,,,Newark,,,
2572,tilia cordata,little leaf linden,155 University,,Spring,2017,Rutgers Newark,,,Newark,,,
2573,tilia cordata,little leaf linden,155 University,,Spring,2017,Rutgers Newark,,,Newark,,,
2574,tilia cordata,little leaf linden,155 University,,Spring,2017,Rutgers Newark,,,Newark,,,
2575,tilia cordata,little leaf linden,155 University,,Spring,2017,Rutgers Newark,,,Newark,,,
2576,acer ginnala,Amur maple,1168 Raymond Blvd,,Spring,2017,Newark Downtown District,,,Newark,,,
2577,acer ginnala,Amur maple,1169 Raymond Blvd,,Spring,2017,Newark Downtown District,,,Newark,,,
2578,acer ginnala,Amur maple,1170 Raymond Blvd,,Spring,2017,Newark Downtown District,,,Newark,,,
2579,acer ginnala,Amur maple,1212 Raymond Blvd,,Spring,2017,Newark Downtown District,,,Newark,,,
2580,acer ginnala,Amur maple,1213 Raymond Blvd,,Spring,2017,Newark Downtown District,,,Newark,,,
2581,acer ginnala,Amur maple,1214 Raymond Blvd,,Spring,2017,Newark Downtown District,,,Newark,,,
2582,acer ginnala,Amur maple,105 Mulberry St,Clinton Side,Spring,2017,Newark Downtown District,,,Newark,,,
2583,acer ginnala,Amur maple,54 Clinton St,,Spring,2017,Newark Downtown District,,,Newark,,,
2584,acer ginnala,Amur maple,54 Clinton St,,Spring,2017,Newark Downtown District,,,Newark,,,
2585,acer ginnala,Amur maple,54 Clinton St,,Spring,2017,Newark Downtown District,,,Newark,,,
2586,malus,Crabapple,20 Eastern Parkway,,Spring,2017,Delores Lemons-Gresham,,,Newark,,,
2587,malus,Crabapple,24 Eastern Parkway,,Spring,2017,,,,Newark,,,
2588,malus,Crabapple,25 Eastern Parkway,,Spring,2017,,,,Newark,,,
2589,cratageus,hawthorn,26 Eastern Parkway,,Spring,2017,,,,Newark,,,
2590,cratageus,hawthorn,31 Eastern Parkway,,Spring,2017,Carolee Wosu,,,Newark,,,
2591,cratageus,hawthorn,38 Eastern Parkway,,Spring,2017,,,,Newark,,,
2592,malus,Crabapple,39 Eastern Parkway,,Spring,2017,Victor Velez,,,Newark,,,
2593,malus,Crabapple,42 Eastern Parkway,,Spring,2017,Sharonda Lindsay,,,Newark,,,
